"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","diplomatie.gouv.fr/77.158.88.130","443","INFO","HTTP","",""
"pre_128cipher","diplomatie.gouv.fr/77.158.88.130","443","INFO","No 128 cipher limit bug","",""
"SSLv2","diplomatie.gouv.fr/77.158.88.130","443","OK","not offered","",""
"SSLv3","diplomatie.gouv.fr/77.158.88.130","443","OK","not offered","",""
"TLS1","diplomatie.gouv.fr/77.158.88.130","443","LOW","offered (deprecated)","",""
"TLS1_1","diplomatie.gouv.fr/77.158.88.130","443","LOW","offered (deprecated)","",""
"TLS1_2","diplomatie.gouv.fr/77.158.88.130","443","OK","offered","",""
"TLS1_3","diplomatie.gouv.fr/77.158.88.130","443","INFO","not offered + downgraded to weaker protocol","",""
"NPN","diplomatie.gouv.fr/77.158.88.130","443","INFO","not offered","",""
"ALPN","diplomatie.gouv.fr/77.158.88.130","443","INFO","not offered","",""
"cipherlist_NULL","diplomatie.gouv.fr/77.158.88.130","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","diplomatie.gouv.fr/77.158.88.130","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","diplomatie.gouv.fr/77.158.88.130","443","OK","not offered","","CWE-327"
"cipherlist_LOW","diplomatie.gouv.fr/77.158.88.130","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","diplomatie.gouv.fr/77.158.88.130","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","diplomatie.gouv.fr/77.158.88.130","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","diplomatie.gouv.fr/77.158.88.130","443","OK","offered","",""
"cipherlist_STRONG_FS","diplomatie.gouv.fr/77.158.88.130","443","OK","offered","",""
"cipher_order-tls1","diplomatie.gouv.fr/77.158.88.130","443","OK","server","",""
"cipher-tls1_xc014","diplomatie.gouv.fr/77.158.88.130","443","LOW","TLSv1   xc014   ECDHE-RSA-AES256-SHA              ECDH 256   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x39","diplomatie.gouv.fr/77.158.88.130","443","LOW","TLSv1   x39     DHE-RSA-AES256-SHA                DH 1024    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA","",""
